latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.52287,-123.34995,328.32,1.59,1.24,2021-08-18,2055,A,79,6.1NRT,296.69,44.11,D
41.52282,-123.35448,340.46,1.59,1.24,2021-08-18,2055,A,90,6.1NRT,296.64,78.51,D
41.53735,-123.3399,343.68,1.59,1.24,2021-08-18,2055,A,92,6.1NRT,298.05,90.24,D
41.53357,-123.35857,406.82,1.59,1.24,2021-08-18,2055,A,100,6.1NRT,308.33,574.71,D
41.52955,-123.37838,431.86,1.6,1.24,2021-08-18,2055,A,100,6.1NRT,314.47,987.74,D
41.51794,-123.43551,349.31,1.61,1.25,2021-08-18,2055,A,95,6.1NRT,290.66,113.43,D
41.5136,-123.45684,326.18,1.61,1.25,2021-08-18,2055,A,76,6.1NRT,290.02,42.88,D
41.54805,-123.34419,326.41,1.59,1.24,2021-08-18,2055,A,80,6.1NRT,296.28,40.15,D
41.54429,-123.36282,397.95,1.59,1.24,2021-08-18,2055,A,100,6.1NRT,306.3,465.11,D
41.5403,-123.38257,396.53,1.6,1.24,2021-08-18,2055,A,100,6.1NRT,303.84,447.19,D
41.52861,-123.44032,325.78,1.61,1.25,2021-08-18,2055,A,28,6.1NRT,291.97,37.51,D
41.55881,-123.34818,367.02,1.59,1.24,2021-08-18,2055,A,100,6.1NRT,298.17,204.15,D
41.55491,-123.36757,349.21,1.59,1.24,2021-08-18,2055,A,95,6.1NRT,295.93,109.77,D
41.54292,-123.42706,335.29,1.6,1.25,2021-08-18,2055,A,36,6.1NRT,296.58,57.46,D
41.5677,-123.41951,353.79,1.6,1.25,2021-08-18,2055,A,97,6.1NRT,297.92,130.48,D
41.56398,-123.43808,381,1.6,1.25,2021-08-18,2055,A,100,6.1NRT,302.95,305.5,D
42.87479,-122.75703,319.46,1.39,1.17,2021-08-18,2055,A,63,6.1NRT,293.08,24.44,D
42.9153,-122.7722,314.04,1.39,1.17,2021-08-18,2055,A,39,6.1NRT,294.19,14.5,D
43.028,-122.78394,311.78,1.38,1.16,2021-08-18,2055,A,15,6.1NRT,294.33,12.59,D
43.03785,-122.78923,347.61,1.38,1.16,2021-08-18,2055,A,94,6.1NRT,297.62,83.93,D
43.03468,-122.80606,330.19,1.38,1.16,2021-08-18,2055,A,50,6.1NRT,296.59,38.48,D
43.03376,-122.79392,327.46,1.38,1.16,2021-08-18,2055,A,66,6.1NRT,296.1,33.44,D
43.0438,-122.79807,334.62,1.38,1.16,2021-08-18,2055,A,88,6.1NRT,297.48,50.03,D
43.10144,-122.60983,309.45,1.35,1.15,2021-08-18,2055,A,57,6.1NRT,292.06,10.02,D
43.0984,-122.62579,308.53,1.35,1.15,2021-08-18,2055,A,54,6.1NRT,290.83,9.17,D
43.11164,-122.61257,404.09,1.35,1.15,2021-08-18,2055,A,100,6.1NRT,301.97,426.37,D
43.10868,-122.62817,379.46,1.35,1.15,2021-08-18,2055,A,100,6.1NRT,298.71,229.71,D
43.07109,-122.82537,321.37,1.38,1.16,2021-08-18,2055,A,78,6.1NRT,295.48,25.52,D
43.12186,-122.61515,355.58,1.35,1.15,2021-08-18,2055,A,98,6.1NRT,298.53,109.87,D
43.11881,-122.63129,341.42,1.35,1.15,2021-08-18,2055,A,91,6.1NRT,297.25,65.31,D
43.12896,-122.63428,307.53,1.35,1.15,2021-08-18,2055,A,29,6.1NRT,294.01,7.96,D
43.13898,-122.63802,309.33,1.35,1.15,2021-08-18,2055,A,56,6.1NRT,293.46,10.35,D
43.46201,-122.57476,313.8,1.32,1.14,2021-08-18,2055,A,36,6.1NRT,293.87,14.31,D
43.47183,-122.57899,312.7,1.32,1.14,2021-08-18,2055,A,46,6.1NRT,293.8,13.65,D
43.51579,-122.62779,313.08,1.33,1.14,2021-08-18,2055,A,38,6.1NRT,290.52,13.71,D
43.51269,-122.6444,316.65,1.33,1.14,2021-08-18,2055,A,67,6.1NRT,293.43,18.73,D
43.49776,-122.72409,308.22,1.34,1.15,2021-08-18,2055,A,58,6.1NRT,292.5,11.04,D
44.6833,-115.01173,373.32,1.15,1.07,2021-08-18,2055,A,100,6.1NRT,295.79,150.14,D
44.68578,-115.01736,320.4,1.15,1.07,2021-08-18,2055,A,55,6.1NRT,297.34,16.72,D
43.94277,-122.50946,311.15,1.29,1.13,2021-08-18,2055,A,63,6.1NRT,291.38,13.54,D
43.98799,-122.37882,310.7,1.27,1.12,2021-08-18,2055,A,62,6.1NRT,292.38,12.41,D
43.98915,-122.42886,307.35,1.27,1.12,2021-08-18,2055,A,28,6.1NRT,292.57,8.05,D
44.8714,-122.04791,326.5,1.19,1.08,2021-08-18,2057,A,58,6.1NRT,297.25,24.12,D
44.86906,-122.06096,343.53,1.19,1.08,2021-08-18,2057,A,92,6.1NRT,299.94,58.07,D
44.87857,-122.06416,322.04,1.19,1.08,2021-08-18,2057,A,61,6.1NRT,296.38,20.28,D
44.89807,-122.01151,327.4,1.18,1.08,2021-08-18,2057,A,73,6.1NRT,296.54,27.59,D
45.63912,-120.56617,328.86,1.05,1.02,2021-08-18,2057,A,76,6.1NRT,312.23,10.6,D
46.77599,-121.14382,332.23,1.06,1.03,2021-08-18,2057,A,78,6.1NRT,293.78,29.86,D
46.77144,-121.17191,370.99,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,297.68,126.06,D
46.76932,-121.1848,356.86,1.06,1.03,2021-08-18,2057,A,98,6.1NRT,295.2,80.79,D
46.79134,-121.10796,352.38,1.05,1.02,2021-08-18,2057,A,96,6.1NRT,298.9,65.73,D
46.78698,-121.13484,355.04,1.05,1.03,2021-08-18,2057,A,97,6.1NRT,296.35,71.55,D
46.78486,-121.1478,346.29,1.06,1.03,2021-08-18,2057,A,87,6.1NRT,297.88,51.32,D
46.78044,-121.17504,423.26,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,310.46,450.56,D
46.7783,-121.18812,403.2,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,307.7,288.85,D
46.79728,-121.11572,327.8,1.05,1.02,2021-08-18,2057,A,69,6.1NRT,299.22,20.15,D
46.79508,-121.1291,322.91,1.05,1.03,2021-08-18,2057,A,19,6.1NRT,297.19,13.74,D
46.79288,-121.14247,371.56,1.05,1.03,2021-08-18,2057,A,100,6.1NRT,301.66,122.76,D
46.79068,-121.15586,338.66,1.06,1.03,2021-08-18,2057,A,69,6.1NRT,301.2,34.62,D
46.78848,-121.16922,361.25,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,303.29,87.17,D
46.78632,-121.18238,399,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,313.95,258.33,D
46.782,-121.2086,341.38,1.06,1.03,2021-08-18,2057,A,72,6.1NRT,297.16,41.99,D
46.82383,-121.01141,336.39,1.05,1.02,2021-08-18,2057,A,87,6.1NRT,296.58,33.94,D
46.82167,-121.02466,394.05,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,306.05,228.42,D
46.81948,-121.03808,356.73,1.05,1.02,2021-08-18,2057,A,98,6.1NRT,300.84,76.94,D
46.80195,-121.14518,378.97,1.05,1.03,2021-08-18,2057,A,100,6.1NRT,302.55,152.21,D
46.79973,-121.1587,376.68,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,306.63,142.76,D
46.79108,-121.21127,356.54,1.06,1.03,2021-08-18,2057,A,98,6.1NRT,294.89,76.79,D
46.83275,-121.01478,356.12,1.05,1.02,2021-08-18,2057,A,98,6.1NRT,300.54,73.1,D
46.83062,-121.0279,368.64,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,304.72,110.44,D
46.82847,-121.04111,389.03,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,306.91,199.68,D
46.82632,-121.05429,324.87,1.05,1.02,2021-08-18,2057,A,70,6.1NRT,295.26,16.78,D
46.79802,-121.22698,327.23,1.06,1.03,2021-08-18,2057,A,60,6.1NRT,285.25,19.1,D
46.84172,-121.01791,389.32,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,305.02,200.61,D
46.83956,-121.03117,401.4,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,312.01,270.17,D
46.83743,-121.0443,373.5,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,304.87,129.25,D
46.83529,-121.05745,358.63,1.05,1.02,2021-08-18,2057,A,99,6.1NRT,299.73,79.3,D
46.8091,-121.21745,401.23,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,302.63,272.36,D
46.80693,-121.23067,456.44,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,324.99,858.71,D
46.80478,-121.24376,366.26,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,301.04,105.29,D
46.85064,-121.02135,316.87,1.05,1.02,2021-08-18,2057,A,66,6.1NRT,300.04,8.39,D
46.84851,-121.03442,353.08,1.05,1.02,2021-08-18,2057,A,97,6.1NRT,301.85,64.79,D
46.84638,-121.04753,341,1.05,1.02,2021-08-18,2057,A,66,6.1NRT,301.11,36.66,D
46.84423,-121.06075,378.72,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,304.2,147.81,D
46.84208,-121.07397,407.57,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,308.2,312.12,D
46.83992,-121.08724,369.96,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,301.55,114,D
46.81818,-121.22009,362.67,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,302.02,91.02,D
46.81602,-121.23323,390.64,1.06,1.03,2021-08-18,2057,A,100,6.1NRT,309.77,209.97,D
46.85744,-121.03782,333.98,1.05,1.02,2021-08-18,2057,A,51,6.1NRT,300.67,25.87,D
46.85531,-121.05094,345.64,1.05,1.02,2021-08-18,2057,A,79,6.1NRT,302.76,44.8,D
46.85317,-121.06409,343.24,1.05,1.02,2021-08-18,2057,A,82,6.1NRT,302.55,39.11,D
46.85102,-121.07732,399.18,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,307.36,252.7,D
46.84889,-121.09042,421.95,1.05,1.02,2021-08-18,2057,A,100,6.1NRT,315.73,431.67,D
46.85789,-121.09335,359.63,1.05,1.02,2021-08-18,2057,A,99,6.1NRT,302.71,78.7,D
46.89612,-121.08514,356.78,1.05,1.02,2021-08-18,2057,A,98,6.1NRT,301.29,74.96,D
46.88991,-121.181,363.15,1.05,1.03,2021-08-18,2057,A,100,6.1NRT,302.94,90.93,D
46.90332,-121.21511,324.47,1.06,1.03,2021-08-18,2057,A,43,6.1NRT,295.78,17.39,D
47.91298,-117.65685,314.13,1.04,1.02,2021-08-18,2057,A,0,6.1NRT,292.53,8.03,D
47.95435,-117.61871,319.59,1.04,1.02,2021-08-18,2057,A,66,6.1NRT,295.48,10.77,D
47.92769,-120.26479,324.15,1.01,1,2021-08-18,2057,A,59,6.1NRT,296.17,15.34,D
47.9257,-120.27797,325.51,1.01,1,2021-08-18,2057,A,60,6.1NRT,295.33,17.31,D
47.9237,-120.29115,331.25,1.01,1,2021-08-18,2057,A,60,6.1NRT,294.91,23.91,D
47.9325,-120.29443,368.62,1.01,1,2021-08-18,2057,A,100,6.1NRT,300.51,105.87,D
47.9305,-120.30759,339.87,1.01,1,2021-08-18,2057,A,90,6.1NRT,296.68,38.69,D
47.94132,-120.29753,355.12,1.01,1,2021-08-18,2057,A,97,6.1NRT,300.27,64.51,D
47.93933,-120.31057,421.87,1.01,1,2021-08-18,2057,A,100,6.1NRT,308.34,408.78,D
47.93734,-120.3237,328.37,1.01,1,2021-08-18,2057,A,81,6.1NRT,296.18,22.62,D
47.94985,-120.30697,338.95,1.01,1,2021-08-18,2057,A,89,6.1NRT,298.87,34.2,D
47.94786,-120.32004,349.52,1.01,1,2021-08-18,2057,A,95,6.1NRT,298.47,54.7,D
47.95666,-120.32322,420.42,1.01,1,2021-08-18,2057,A,100,6.1NRT,309.87,395.45,D
47.95466,-120.33633,389.54,1.01,1,2021-08-18,2057,A,100,6.1NRT,303.8,191.37,D
47.96552,-120.326,327.62,1.01,1,2021-08-18,2057,A,76,6.1NRT,297.18,17.12,D
47.97437,-120.32887,435.83,1.01,1,2021-08-18,2057,A,100,6.1NRT,313.28,542.81,D
47.97234,-120.34216,357.56,1.01,1,2021-08-18,2057,A,99,6.1NRT,302.16,72.79,D
47.9852,-120.31858,354.68,1.01,1,2021-08-18,2057,A,97,6.1NRT,299.53,65.97,D
47.98321,-120.3317,374.13,1.01,1,2021-08-18,2057,A,100,6.1NRT,305.21,125.09,D
48.45782,-120.38509,321.21,1.01,1,2021-08-18,2057,A,61,6.1NRT,307.13,9.54,D
48.45583,-120.39835,323.8,1.01,1,2021-08-18,2057,A,75,6.1NRT,306.71,12.9,D
